email,genero,faixa_etaria,escolaridade_categoria,renda_media,profissao_categoria,onde_acompanha_conteudo,nivel_idioma,fala_outro_idioma_categoria,motivo_fluencia_espanhol_categoria,problema_aprender_categoria,investir_portal_vhe,tempo_antes_redes_sociais,fez_curso_espanhol,ouviu_falar_portal_vhe
lead2178@exemplo.com,Masculino,25-34,Pós,2k-5k,CLT,Facebook,Iniciante,Não,Trabalho,Falta de tempo,Não,1-3 meses,Sim,Sim
lead2179@exemplo.com,Feminino,35-44,Médio,2k-5k,CLT,LinkedIn,Avançado,Sim,Trabalho,Nenhum,Não,1-3 meses,Não,Sim
lead2180@exemplo.com,Feminino,18-24,Médio,<2k,Empreendedor,LinkedIn,Iniciante,Sim,Viagem,Nenhum,Sim,<1 mês,Não,Não
lead2181@exemplo.com,Masculino,35-44,Médio,<2k,Empreendedor,Instagram,Avançado,Sim,Pessoal,Falta de tempo,Não,<1 mês,Sim,Não
lead2182@exemplo.com,Masculino,45-54,Superior,5k-10k,Desempregado,LinkedIn,Intermediário,Sim,Pessoal,Falta de tempo,Não,1-3 meses,Não,Sim
lead2183@exemplo.com,Feminino,18-24,Pós,2k-5k,Empreendedor,Facebook,Intermediário,Sim,Trabalho,Falta de disciplina,Não,1-3 meses,Sim,Não
lead2184@exemplo.com,Masculino,+55,Pós,<2k,Desempregado,LinkedIn,Intermediário,Não,Viagem,Falta de tempo,Não,>6 meses,Não,Sim
lead2185@exemplo.com,Masculino,45-54,Superior,2k-5k,Empreendedor,YouTube,Avançado,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Não,Não
lead2186@exemplo.com,Masculino,25-34,Superior,+10k,Empreendedor,Facebook,Iniciante,Não,Pessoal,Nenhum,Sim,<1 mês,Sim,Sim
lead2187@exemplo.com,Feminino,25-34,Superior,2k-5k,CLT,Facebook,Intermediário,Não,Trabalho,Nenhum,Sim,1-3 meses,Sim,Não
lead2188@exemplo.com,Feminino,25-34,Fundamental,5k-10k,CLT,Facebook,Avançado,Não,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Sim
lead2189@exemplo.com,Masculino,45-54,Médio,<2k,CLT,YouTube,Avançado,Sim,Viagem,Falta de tempo,Sim,<1 mês,Não,Sim
lead2190@exemplo.com,Feminino,45-54,Médio,+10k,CLT,Facebook,Intermediário,Sim,Pessoal,Falta de tempo,Sim,>6 meses,Não,Não
lead2191@exemplo.com,Masculino,45-54,Pós,<2k,Estudante,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead2192@exemplo.com,Feminino,18-24,Médio,+10k,CLT,YouTube,Intermediário,Sim,Viagem,Nenhum,Não,>6 meses,Sim,Não
lead2193@exemplo.com,Masculino,18-24,Fundamental,2k-5k,Estudante,Facebook,Iniciante,Sim,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead2194@exemplo.com,Masculino,25-34,Superior,2k-5k,CLT,LinkedIn,Iniciante,Sim,Pessoal,Falta de tempo,Não,<1 mês,Não,Não
lead2195@exemplo.com,Feminino,35-44,Pós,5k-10k,Empreendedor,LinkedIn,Avançado,Sim,Trabalho,Falta de tempo,Não,>6 meses,Não,Não
lead2196@exemplo.com,Masculino,25-34,Pós,5k-10k,Desempregado,Instagram,Intermediário,Sim,Pessoal,Falta de disciplina,Não,<1 mês,Sim,Sim
lead2197@exemplo.com,Feminino,+55,Médio,+10k,Empreendedor,LinkedIn,Intermediário,Não,Trabalho,Falta de tempo,Sim,<1 mês,Não,Não
lead2198@exemplo.com,Feminino,18-24,Pós,5k-10k,Empreendedor,LinkedIn,Iniciante,Sim,Trabalho,Nenhum,Sim,1-3 meses,Não,Não
lead2199@exemplo.com,Masculino,45-54,Superior,5k-10k,Estudante,Instagram,Intermediário,Sim,Trabalho,Falta de disciplina,Sim,<1 mês,Não,Não
lead2200@exemplo.com,Masculino,18-24,Pós,5k-10k,CLT,Instagram,Avançado,Não,Pessoal,Nenhum,Não,>6 meses,Sim,Não
lead2201@exemplo.com,Feminino,45-54,Superior,5k-10k,Desempregado,YouTube,Intermediário,Não,Trabalho,Nenhum,Sim,<1 mês,Não,Sim
lead2202@exemplo.com,Masculino,+55,Fundamental,2k-5k,Desempregado,LinkedIn,Iniciante,Não,Viagem,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead2203@exemplo.com,Masculino,+55,Fundamental,5k-10k,CLT,YouTube,Avançado,Não,Pessoal,Falta de disciplina,Não,3-6 meses,Sim,Não
lead2204@exemplo.com,Masculino,18-24,Superior,2k-5k,Estudante,YouTube,Avançado,Não,Viagem,Falta de tempo,Não,3-6 meses,Sim,Sim
lead2205@exemplo.com,Masculino,45-54,Médio,2k-5k,Estudante,Facebook,Intermediário,Não,Trabalho,Falta de tempo,Não,1-3 meses,Sim,Não
lead2206@exemplo.com,Masculino,+55,Pós,<2k,Estudante,YouTube,Avançado,Não,Trabalho,Falta de disciplina,Não,>6 meses,Sim,Não
lead2207@exemplo.com,Feminino,25-34,Médio,2k-5k,Desempregado,YouTube,Intermediário,Não,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Não
lead2208@exemplo.com,Feminino,25-34,Pós,2k-5k,Estudante,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Não,>6 meses,Não,Sim
lead2209@exemplo.com,Masculino,45-54,Fundamental,5k-10k,Estudante,YouTube,Iniciante,Não,Pessoal,Falta de tempo,Não,<1 mês,Sim,Não
lead2210@exemplo.com,Masculino,18-24,Fundamental,2k-5k,Desempregado,Instagram,Avançado,Não,Viagem,Falta de tempo,Não,3-6 meses,Não,Não
lead2211@exemplo.com,Masculino,+55,Fundamental,+10k,Desempregado,LinkedIn,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,>6 meses,Não,Sim
lead2212@exemplo.com,Feminino,18-24,Pós,5k-10k,Empreendedor,Facebook,Intermediário,Não,Pessoal,Falta de disciplina,Sim,3-6 meses,Não,Não
lead2213@exemplo.com,Masculino,25-34,Fundamental,5k-10k,Desempregado,Instagram,Intermediário,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Sim
lead2214@exemplo.com,Feminino,+55,Fundamental,5k-10k,CLT,Facebook,Avançado,Não,Trabalho,Nenhum,Sim,3-6 meses,Sim,Sim
lead2215@exemplo.com,Feminino,18-24,Fundamental,<2k,Desempregado,Facebook,Avançado,Não,Trabalho,Nenhum,Sim,>6 meses,Não,Sim
lead2216@exemplo.com,Feminino,35-44,Fundamental,5k-10k,Desempregado,Instagram,Avançado,Sim,Viagem,Falta de tempo,Não,3-6 meses,Sim,Não
lead2217@exemplo.com,Masculino,45-54,Médio,2k-5k,Estudante,YouTube,Intermediário,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Não
lead2218@exemplo.com,Feminino,45-54,Fundamental,+10k,Empreendedor,Instagram,Avançado,Não,Pessoal,Falta de disciplina,Não,3-6 meses,Não,Não
lead2219@exemplo.com,Masculino,35-44,Fundamental,5k-10k,Estudante,Facebook,Intermediário,Sim,Trabalho,Nenhum,Sim,<1 mês,Sim,Não
lead2220@exemplo.com,Feminino,25-34,Médio,5k-10k,Empreendedor,Facebook,Avançado,Sim,Trabalho,Falta de tempo,Não,1-3 meses,Não,Não
lead2221@exemplo.com,Masculino,+55,Médio,+10k,Estudante,YouTube,Avançado,Sim,Trabalho,Nenhum,Sim,<1 mês,Sim,Não
lead2222@exemplo.com,Feminino,45-54,Pós,5k-10k,CLT,Instagram,Intermediário,Sim,Viagem,Nenhum,Sim,<1 mês,Sim,Não
lead2223@exemplo.com,Masculino,35-44,Superior,<2k,Estudante,LinkedIn,Avançado,Sim,Trabalho,Falta de tempo,Não,>6 meses,Sim,Não
lead2224@exemplo.com,Feminino,35-44,Fundamental,2k-5k,Estudante,Facebook,Intermediário,Sim,Pessoal,Nenhum,Não,>6 meses,Não,Não
lead2225@exemplo.com,Masculino,25-34,Fundamental,+10k,CLT,Instagram,Avançado,Não,Pessoal,Falta de disciplina,Não,1-3 meses,Não,Não
lead2226@exemplo.com,Masculino,25-34,Fundamental,+10k,CLT,YouTube,Avançado,Não,Pessoal,Nenhum,Não,>6 meses,Sim,Não
lead2227@exemplo.com,Masculino,18-24,Pós,<2k,Desempregado,YouTube,Avançado,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Não
lead2228@exemplo.com,Masculino,45-54,Fundamental,2k-5k,Estudante,LinkedIn,Avançado,Sim,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead2229@exemplo.com,Feminino,18-24,Superior,<2k,CLT,Facebook,Iniciante,Sim,Pessoal,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead2230@exemplo.com,Feminino,35-44,Médio,2k-5k,CLT,LinkedIn,Intermediário,Não,Viagem,Nenhum,Não,>6 meses,Não,Não
lead2231@exemplo.com,Masculino,+55,Pós,<2k,Desempregado,LinkedIn,Iniciante,Não,Viagem,Falta de disciplina,Sim,3-6 meses,Não,Não
lead2232@exemplo.com,Feminino,+55,Médio,5k-10k,Empreendedor,LinkedIn,Avançado,Não,Trabalho,Falta de tempo,Não,<1 mês,Não,Sim
lead2233@exemplo.com,Masculino,25-34,Fundamental,<2k,CLT,LinkedIn,Avançado,Não,Trabalho,Nenhum,Sim,3-6 meses,Não,Sim
lead2234@exemplo.com,Masculino,+55,Fundamental,+10k,CLT,YouTube,Intermediário,Não,Trabalho,Falta de disciplina,Não,<1 mês,Sim,Não
lead2235@exemplo.com,Feminino,+55,Fundamental,+10k,Estudante,Facebook,Intermediário,Não,Trabalho,Falta de tempo,Sim,>6 meses,Não,Não
lead2236@exemplo.com,Masculino,+55,Superior,+10k,Desempregado,LinkedIn,Intermediário,Sim,Trabalho,Nenhum,Não,<1 mês,Não,Não
lead2237@exemplo.com,Masculino,35-44,Superior,<2k,Estudante,Facebook,Intermediário,Não,Viagem,Falta de tempo,Não,<1 mês,Não,Não
lead2238@exemplo.com,Feminino,+55,Pós,+10k,Empreendedor,YouTube,Avançado,Não,Viagem,Falta de disciplina,Sim,>6 meses,Não,Não
lead2239@exemplo.com,Masculino,+55,Médio,+10k,Desempregado,YouTube,Intermediário,Não,Viagem,Nenhum,Não,1-3 meses,Sim,Sim
lead2240@exemplo.com,Masculino,+55,Fundamental,5k-10k,Estudante,Instagram,Iniciante,Sim,Pessoal,Nenhum,Sim,3-6 meses,Não,Não
lead2241@exemplo.com,Masculino,18-24,Fundamental,5k-10k,CLT,Instagram,Intermediário,Não,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Sim
lead2242@exemplo.com,Masculino,35-44,Fundamental,2k-5k,CLT,Facebook,Intermediário,Sim,Viagem,Falta de tempo,Sim,3-6 meses,Não,Sim
lead2243@exemplo.com,Feminino,25-34,Fundamental,2k-5k,Desempregado,Instagram,Iniciante,Sim,Viagem,Falta de disciplina,Não,3-6 meses,Não,Não
lead2244@exemplo.com,Feminino,18-24,Superior,2k-5k,CLT,LinkedIn,Iniciante,Não,Trabalho,Nenhum,Sim,<1 mês,Sim,Não
lead2245@exemplo.com,Feminino,45-54,Médio,<2k,Estudante,Facebook,Iniciante,Não,Viagem,Nenhum,Sim,>6 meses,Não,Sim
lead2246@exemplo.com,Masculino,35-44,Médio,2k-5k,Desempregado,YouTube,Iniciante,Não,Trabalho,Falta de disciplina,Sim,1-3 meses,Sim,Não
lead2247@exemplo.com,Masculino,35-44,Pós,<2k,CLT,YouTube,Intermediário,Sim,Viagem,Falta de tempo,Sim,3-6 meses,Não,Sim
lead2248@exemplo.com,Feminino,45-54,Superior,<2k,CLT,LinkedIn,Iniciante,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead2249@exemplo.com,Masculino,45-54,Fundamental,2k-5k,Empreendedor,Instagram,Avançado,Sim,Viagem,Falta de tempo,Não,1-3 meses,Sim,Não
lead2250@exemplo.com,Masculino,45-54,Médio,2k-5k,Empreendedor,Facebook,Intermediário,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Não
lead2251@exemplo.com,Masculino,25-34,Médio,<2k,Desempregado,Facebook,Avançado,Não,Pessoal,Nenhum,Sim,>6 meses,Sim,Não
lead2252@exemplo.com,Masculino,+55,Superior,5k-10k,Empreendedor,LinkedIn,Intermediário,Não,Pessoal,Falta de tempo,Não,1-3 meses,Sim,Sim
lead2253@exemplo.com,Feminino,35-44,Pós,+10k,Estudante,Instagram,Intermediário,Não,Trabalho,Nenhum,Sim,>6 meses,Não,Sim
lead2254@exemplo.com,Feminino,+55,Pós,+10k,CLT,Facebook,Avançado,Sim,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead2255@exemplo.com,Feminino,+55,Fundamental,+10k,CLT,LinkedIn,Iniciante,Não,Pessoal,Falta de tempo,Sim,3-6 meses,Sim,Não
lead2256@exemplo.com,Masculino,45-54,Pós,5k-10k,CLT,Facebook,Iniciante,Sim,Viagem,Nenhum,Não,1-3 meses,Não,Sim
lead2257@exemplo.com,Feminino,25-34,Médio,<2k,Desempregado,YouTube,Avançado,Não,Trabalho,Falta de tempo,Sim,>6 meses,Sim,Não
lead2258@exemplo.com,Feminino,18-24,Pós,2k-5k,Desempregado,Facebook,Iniciante,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Não,Não
lead2259@exemplo.com,Masculino,25-34,Fundamental,<2k,Empreendedor,Facebook,Intermediário,Não,Pessoal,Falta de tempo,Não,3-6 meses,Não,Sim
lead2260@exemplo.com,Masculino,+55,Médio,<2k,CLT,Facebook,Intermediário,Não,Pessoal,Nenhum,Não,<1 mês,Sim,Não
lead2261@exemplo.com,Feminino,25-34,Pós,2k-5k,CLT,Instagram,Intermediário,Sim,Trabalho,Nenhum,Sim,3-6 meses,Sim,Sim
lead2262@exemplo.com,Feminino,45-54,Pós,5k-10k,CLT,Instagram,Iniciante,Sim,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead2263@exemplo.com,Feminino,18-24,Superior,+10k,CLT,LinkedIn,Iniciante,Não,Pessoal,Falta de tempo,Sim,<1 mês,Sim,Não
lead2264@exemplo.com,Feminino,45-54,Fundamental,+10k,CLT,Instagram,Avançado,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Sim
lead2265@exemplo.com,Masculino,18-24,Pós,<2k,Estudante,Facebook,Intermediário,Sim,Pessoal,Falta de tempo,Sim,3-6 meses,Sim,Não
lead2266@exemplo.com,Feminino,+55,Superior,5k-10k,CLT,Facebook,Avançado,Sim,Trabalho,Falta de disciplina,Sim,<1 mês,Não,Sim
lead2267@exemplo.com,Feminino,18-24,Médio,+10k,Estudante,Instagram,Iniciante,Sim,Viagem,Nenhum,Não,>6 meses,Não,Não
lead2268@exemplo.com,Masculino,18-24,Superior,5k-10k,CLT,Instagram,Avançado,Não,Viagem,Nenhum,Não,<1 mês,Não,Sim
lead2269@exemplo.com,Feminino,18-24,Superior,2k-5k,Desempregado,Facebook,Iniciante,Sim,Trabalho,Falta de disciplina,Não,3-6 meses,Não,Sim
lead2270@exemplo.com,Masculino,25-34,Pós,<2k,Desempregado,Facebook,Intermediário,Não,Trabalho,Falta de tempo,Sim,>6 meses,Sim,Não
lead2271@exemplo.com,Masculino,25-34,Pós,<2k,Estudante,YouTube,Intermediário,Não,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Não
lead2272@exemplo.com,Masculino,+55,Pós,5k-10k,CLT,LinkedIn,Iniciante,Não,Trabalho,Nenhum,Sim,<1 mês,Não,Sim
lead2273@exemplo.com,Feminino,18-24,Superior,+10k,Desempregado,Instagram,Iniciante,Sim,Pessoal,Falta de tempo,Não,>6 meses,Sim,Sim
lead2274@exemplo.com,Feminino,35-44,Médio,5k-10k,Desempregado,LinkedIn,Iniciante,Não,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead2275@exemplo.com,Masculino,+55,Fundamental,2k-5k,CLT,Facebook,Intermediário,Não,Pessoal,Falta de disciplina,Não,<1 mês,Não,Sim
lead2276@exemplo.com,Feminino,18-24,Superior,+10k,CLT,LinkedIn,Iniciante,Não,Trabalho,Falta de tempo,Sim,>6 meses,Não,Não
lead2277@exemplo.com,Feminino,18-24,Pós,+10k,Desempregado,Instagram,Intermediário,Não,Pessoal,Nenhum,Sim,3-6 meses,Não,Não
lead2278@exemplo.com,Masculino,25-34,Fundamental,5k-10k,CLT,Instagram,Avançado,Não,Pessoal,Nenhum,Sim,<1 mês,Não,Não
lead2279@exemplo.com,Masculino,+55,Médio,2k-5k,Empreendedor,LinkedIn,Intermediário,Sim,Viagem,Nenhum,Sim,3-6 meses,Sim,Não
lead2280@exemplo.com,Feminino,18-24,Fundamental,+10k,CLT,Instagram,Avançado,Não,Viagem,Nenhum,Sim,3-6 meses,Não,Não
lead2281@exemplo.com,Masculino,18-24,Pós,<2k,Desempregado,YouTube,Intermediário,Sim,Viagem,Nenhum,Não,3-6 meses,Sim,Sim
lead2282@exemplo.com,Feminino,+55,Superior,2k-5k,Desempregado,Facebook,Intermediário,Não,Trabalho,Falta de disciplina,Não,1-3 meses,Não,Sim
lead2283@exemplo.com,Feminino,35-44,Superior,+10k,Estudante,Facebook,Iniciante,Não,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Não
lead2284@exemplo.com,Feminino,+55,Pós,5k-10k,Empreendedor,Instagram,Intermediário,Sim,Viagem,Falta de disciplina,Sim,>6 meses,Não,Não
lead2285@exemplo.com,Feminino,+55,Superior,+10k,Desempregado,Facebook,Iniciante,Sim,Pessoal,Nenhum,Não,<1 mês,Sim,Sim
lead2286@exemplo.com,Masculino,35-44,Pós,<2k,Empreendedor,YouTube,Iniciante,Não,Viagem,Nenhum,Sim,<1 mês,Sim,Não
lead2287@exemplo.com,Masculino,+55,Superior,2k-5k,CLT,Instagram,Iniciante,Não,Trabalho,Falta de tempo,Não,1-3 meses,Sim,Não
lead2288@exemplo.com,Masculino,18-24,Superior,+10k,Desempregado,YouTube,Intermediário,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead2289@exemplo.com,Masculino,+55,Superior,<2k,Estudante,YouTube,Iniciante,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Não,Não
lead2290@exemplo.com,Feminino,35-44,Médio,+10k,Desempregado,Facebook,Avançado,Não,Viagem,Falta de disciplina,Não,3-6 meses,Não,Não
lead2291@exemplo.com,Feminino,45-54,Médio,+10k,Estudante,Facebook,Avançado,Sim,Viagem,Falta de tempo,Não,3-6 meses,Não,Não
lead2292@exemplo.com,Masculino,+55,Pós,2k-5k,Empreendedor,LinkedIn,Intermediário,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Não,Não
lead2293@exemplo.com,Feminino,25-34,Médio,5k-10k,Estudante,YouTube,Iniciante,Não,Viagem,Nenhum,Não,<1 mês,Sim,Sim
lead2294@exemplo.com,Feminino,18-24,Pós,5k-10k,CLT,Facebook,Avançado,Sim,Trabalho,Falta de disciplina,Não,<1 mês,Não,Não
lead2295@exemplo.com,Feminino,18-24,Fundamental,<2k,CLT,YouTube,Intermediário,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Não
lead2296@exemplo.com,Masculino,25-34,Fundamental,<2k,CLT,LinkedIn,Intermediário,Não,Trabalho,Falta de disciplina,Sim,<1 mês,Não,Sim
lead2297@exemplo.com,Masculino,25-34,Médio,<2k,Desempregado,YouTube,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead2298@exemplo.com,Masculino,+55,Fundamental,2k-5k,CLT,Instagram,Intermediário,Sim,Trabalho,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead2299@exemplo.com,Feminino,25-34,Fundamental,5k-10k,CLT,LinkedIn,Intermediário,Sim,Viagem,Falta de tempo,Não,3-6 meses,Sim,Não
lead2300@exemplo.com,Masculino,45-54,Superior,<2k,Desempregado,LinkedIn,Iniciante,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Não,Sim
lead2301@exemplo.com,Masculino,35-44,Superior,<2k,Empreendedor,YouTube,Iniciante,Não,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Sim
lead2302@exemplo.com,Masculino,25-34,Pós,+10k,CLT,YouTube,Iniciante,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Não
lead2303@exemplo.com,Masculino,25-34,Fundamental,+10k,CLT,Facebook,Iniciante,Sim,Viagem,Falta de disciplina,Não,<1 mês,Não,Sim
lead2304@exemplo.com,Masculino,45-54,Pós,<2k,Desempregado,Instagram,Intermediário,Não,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead2305@exemplo.com,Masculino,18-24,Pós,+10k,Empreendedor,LinkedIn,Intermediário,Não,Pessoal,Falta de tempo,Sim,>6 meses,Não,Não
lead2306@exemplo.com,Feminino,18-24,Fundamental,+10k,Empreendedor,LinkedIn,Avançado,Sim,Trabalho,Falta de tempo,Não,3-6 meses,Não,Não
lead2307@exemplo.com,Feminino,+55,Médio,+10k,Empreendedor,LinkedIn,Avançado,Não,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Sim
lead2308@exemplo.com,Masculino,45-54,Fundamental,2k-5k,Desempregado,Facebook,Iniciante,Sim,Viagem,Nenhum,Não,1-3 meses,Não,Não
lead2309@exemplo.com,Masculino,35-44,Superior,<2k,Estudante,Instagram,Intermediário,Sim,Pessoal,Falta de tempo,Não,3-6 meses,Não,Sim
lead2310@exemplo.com,Feminino,35-44,Fundamental,<2k,Estudante,LinkedIn,Avançado,Sim,Viagem,Falta de disciplina,Não,3-6 meses,Não,Sim
lead2311@exemplo.com,Feminino,45-54,Médio,+10k,CLT,LinkedIn,Avançado,Sim,Viagem,Nenhum,Sim,3-6 meses,Não,Não
lead2312@exemplo.com,Masculino,35-44,Pós,2k-5k,CLT,Facebook,Avançado,Não,Pessoal,Falta de tempo,Sim,>6 meses,Sim,Não
lead2313@exemplo.com,Masculino,18-24,Pós,+10k,CLT,YouTube,Avançado,Não,Trabalho,Falta de tempo,Não,<1 mês,Não,Sim
lead2314@exemplo.com,Masculino,35-44,Superior,2k-5k,Estudante,LinkedIn,Iniciante,Não,Trabalho,Nenhum,Sim,1-3 meses,Sim,Não
lead2315@exemplo.com,Masculino,35-44,Superior,<2k,Desempregado,Instagram,Intermediário,Sim,Trabalho,Nenhum,Não,1-3 meses,Não,Sim
lead2316@exemplo.com,Feminino,45-54,Superior,+10k,CLT,Instagram,Iniciante,Não,Pessoal,Falta de tempo,Sim,3-6 meses,Não,Sim
lead2317@exemplo.com,Masculino,45-54,Pós,<2k,Desempregado,Instagram,Avançado,Não,Pessoal,Nenhum,Sim,3-6 meses,Não,Sim
lead2318@exemplo.com,Masculino,35-44,Superior,2k-5k,CLT,Instagram,Avançado,Sim,Pessoal,Falta de disciplina,Não,<1 mês,Não,Sim
lead2319@exemplo.com,Masculino,25-34,Fundamental,5k-10k,Desempregado,Facebook,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,3-6 meses,Não,Sim
lead2320@exemplo.com,Masculino,45-54,Pós,2k-5k,Desempregado,LinkedIn,Intermediário,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Não,Sim
lead2321@exemplo.com,Feminino,+55,Médio,5k-10k,Estudante,Facebook,Iniciante,Sim,Viagem,Falta de tempo,Sim,<1 mês,Não,Não
lead2322@exemplo.com,Feminino,+55,Pós,<2k,Desempregado,Instagram,Intermediário,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead2323@exemplo.com,Feminino,18-24,Fundamental,<2k,Empreendedor,Instagram,Iniciante,Sim,Pessoal,Nenhum,Sim,<1 mês,Sim,Sim
lead2324@exemplo.com,Masculino,35-44,Fundamental,+10k,Estudante,Instagram,Iniciante,Sim,Trabalho,Falta de disciplina,Não,1-3 meses,Sim,Não
lead2325@exemplo.com,Masculino,25-34,Superior,5k-10k,CLT,Facebook,Avançado,Não,Pessoal,Nenhum,Sim,3-6 meses,Não,Não
lead2326@exemplo.com,Feminino,18-24,Pós,2k-5k,Estudante,Instagram,Iniciante,Sim,Trabalho,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead2327@exemplo.com,Masculino,35-44,Pós,<2k,Empreendedor,LinkedIn,Avançado,Sim,Viagem,Nenhum,Sim,<1 mês,Não,Sim
lead2328@exemplo.com,Masculino,45-54,Pós,5k-10k,Empreendedor,Instagram,Iniciante,Sim,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead2329@exemplo.com,Feminino,+55,Médio,2k-5k,Desempregado,LinkedIn,Iniciante,Não,Trabalho,Falta de disciplina,Não,<1 mês,Sim,Não
lead2330@exemplo.com,Feminino,25-34,Superior,5k-10k,Empreendedor,LinkedIn,Intermediário,Não,Pessoal,Falta de disciplina,Não,3-6 meses,Não,Sim
lead2331@exemplo.com,Feminino,+55,Fundamental,2k-5k,Empreendedor,Instagram,Intermediário,Não,Trabalho,Nenhum,Sim,3-6 meses,Não,Sim
lead2332@exemplo.com,Feminino,45-54,Fundamental,2k-5k,Empreendedor,Facebook,Avançado,Sim,Viagem,Nenhum,Sim,>6 meses,Não,Não
lead2333@exemplo.com,Masculino,35-44,Superior,2k-5k,Empreendedor,YouTube,Intermediário,Sim,Viagem,Falta de disciplina,Sim,>6 meses,Não,Não
lead2334@exemplo.com,Masculino,45-54,Fundamental,2k-5k,CLT,YouTube,Iniciante,Sim,Viagem,Nenhum,Não,<1 mês,Não,Não
lead2335@exemplo.com,Feminino,45-54,Fundamental,5k-10k,CLT,LinkedIn,Avançado,Sim,Pessoal,Nenhum,Sim,<1 mês,Sim,Sim
lead2336@exemplo.com,Masculino,+55,Superior,5k-10k,Estudante,Facebook,Avançado,Não,Pessoal,Falta de tempo,Sim,<1 mês,Não,Não
lead2337@exemplo.com,Feminino,25-34,Fundamental,+10k,Desempregado,YouTube,Avançado,Não,Pessoal,Falta de disciplina,Não,1-3 meses,Não,Sim
lead2338@exemplo.com,Feminino,45-54,Pós,5k-10k,CLT,Instagram,Iniciante,Sim,Pessoal,Nenhum,Sim,3-6 meses,Não,Não
lead2339@exemplo.com,Masculino,+55,Médio,5k-10k,Empreendedor,Instagram,Intermediário,Não,Pessoal,Nenhum,Não,3-6 meses,Sim,Não
lead2340@exemplo.com,Feminino,25-34,Superior,+10k,Desempregado,LinkedIn,Avançado,Não,Viagem,Nenhum,Sim,1-3 meses,Não,Sim
lead2341@exemplo.com,Masculino,35-44,Médio,5k-10k,CLT,Facebook,Iniciante,Não,Trabalho,Nenhum,Sim,1-3 meses,Sim,Sim
lead2342@exemplo.com,Masculino,35-44,Fundamental,2k-5k,Estudante,Facebook,Intermediário,Sim,Viagem,Falta de tempo,Sim,<1 mês,Sim,Não
lead2343@exemplo.com,Masculino,18-24,Fundamental,<2k,Empreendedor,YouTube,Intermediário,Não,Pessoal,Nenhum,Sim,3-6 meses,Sim,Sim
lead2344@exemplo.com,Masculino,+55,Pós,<2k,Desempregado,YouTube,Avançado,Não,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead2345@exemplo.com,Feminino,25-34,Superior,+10k,CLT,Instagram,Iniciante,Não,Trabalho,Falta de tempo,Não,>6 meses,Não,Não
lead2346@exemplo.com,Masculino,45-54,Fundamental,5k-10k,Desempregado,LinkedIn,Intermediário,Não,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead2347@exemplo.com,Feminino,35-44,Superior,5k-10k,CLT,Facebook,Iniciante,Não,Viagem,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead2348@exemplo.com,Feminino,25-34,Superior,+10k,Estudante,YouTube,Intermediário,Sim,Viagem,Falta de tempo,Não,3-6 meses,Não,Não
